Timestamp,X,Y,Z
01-Feb-2025 18:29:47.768,0.092241,-0.022602,-0.013439
01-Feb-2025 18:29:47.928,-0.057421,-0.222966,0.100793
01-Feb-2025 18:29:48.088,-0.054367,0.02138,-0.003054
01-Feb-2025 18:29:48.248,-0.029322,0.000611,-0.002443
01-Feb-2025 18:29:48.408,0.081856,-0.053145,0.050702
01-Feb-2025 18:29:48.568,-0.053145,-0.004887,-0.003665
01-Feb-2025 18:29:48.728,1.019534,0.193644,-0.025656
01-Feb-2025 18:29:48.888,1.346347,-0.262061,0.022602
01-Feb-2025 18:29:49.048,0.720821,-1.802663,0.330478
01-Feb-2025 18:29:49.209,2.186898,0.315817,-0.076969
01-Feb-2025 18:29:49.369,1.801442,0.519846,-0.312763
01-Feb-2025 18:29:49.529,-0.0562,-0.225409,-0.392786
01-Feb-2025 18:29:49.689,-0.836275,0.533285,-0.213192
01-Feb-2025 18:29:49.849,-0.10568,0.029932,0.078802
01-Feb-2025 18:29:50.009,0.269392,-0.048258,0.046426
01-Feb-2025 18:29:50.169,0.254731,-0.026267,0.127671
01-Feb-2025 18:29:50.329,0.086743,-0.022602,0.172264
01-Feb-2025 18:29:50.490,-0.290772,0.220522,0.074526
01-Feb-2025 18:29:50.650,0.047647,0.298713,0.187536
01-Feb-2025 18:29:50.810,0.345139,0.233351,-0.050702
01-Feb-2025 18:29:50.970,0.268781,0.257174,-0.293215
01-Feb-2025 18:29:51.130,0.145386,0.115454,-0.142942
01-Feb-2025 18:29:51.290,-0.153938,0.572992,0.037263
01-Feb-2025 18:29:51.450,-0.180816,0.563218,0.07086
01-Feb-2025 18:29:51.610,0.099571,0.676228,-0.081245
01-Feb-2025 18:29:51.770,0.273668,0.627969,-0.108123
01-Feb-2025 18:29:51.931,-0.000611,0.729984,0.023824
01-Feb-2025 18:29:52.091,0.029932,0.323148,0.174097
01-Feb-2025 18:29:52.251,0.038485,0.046426,0.202196
01-Feb-2025 18:29:52.411,0.094684,-0.227853,0.205862
01-Feb-2025 18:29:52.571,-0.016493,-0.558331,-0.067195
01-Feb-2025 18:29:52.731,-0.251066,-0.065363,-0.191201
01-Feb-2025 18:29:52.891,-0.027489,0.290161,-0.194255
01-Feb-2025 18:29:53.051,0.356745,0.53634,-0.312152
01-Feb-2025 18:29:53.211,0.266337,0.837496,0.128893
01-Feb-2025 18:29:53.372,0.064141,0.072693,0.308487
01-Feb-2025 18:29:53.532,-0.21869,-0.306654,0.121562
01-Feb-2025 18:29:53.692,-0.142332,-0.387289,0.175929
01-Feb-2025 18:29:53.852,0.00672,-0.604146,0.095295
01-Feb-2025 18:29:54.012,-0.296881,-0.426384,-0.118508
01-Feb-2025 18:29:54.172,-0.194866,0.15516,-0.206472
01-Feb-2025 18:29:54.332,0.097128,0.510683,-0.102625
01-Feb-2025 18:29:54.493,0.315817,0.68478,-0.211359
01-Feb-2025 18:29:54.653,0.112399,0.99571,0.073304
01-Feb-2025 18:29:54.813,0.048258,1.209513,0.173486
01-Feb-2025 18:29:54.973,0.400728,1.122159,-0.041539
