Timestamp,X,Y,Z
18-Jan-2025 14:36:35.724,-0.40462,9.478644,2.961627
18-Jan-2025 14:36:35.732,-0.390255,9.459491,2.949656
18-Jan-2025 14:36:35.740,-0.409408,9.476251,2.966416
18-Jan-2025 14:36:35.748,-0.469264,9.528923,2.942474
18-Jan-2025 14:36:35.756,-0.428562,9.586384,2.89459
18-Jan-2025 14:36:35.764,-0.433351,9.572019,2.89459
18-Jan-2025 14:36:35.772,-0.553061,9.595961,2.868254
18-Jan-2025 14:36:35.780,-0.565032,9.64145,2.789245
18-Jan-2025 14:36:35.788,-0.536301,9.636662,2.6839
18-Jan-2025 14:36:35.796,-0.428562,9.531317,2.576161
18-Jan-2025 14:36:35.804,-0.25618,9.519346,2.492364
18-Jan-2025 14:36:35.812,-0.174777,9.514558,2.41575
18-Jan-2025 14:36:35.820,-0.19393,9.485827,2.260126
18-Jan-2025 14:36:35.828,-0.203507,9.519346,2.209848
18-Jan-2025 14:36:35.836,-0.234632,9.473856,2.140416
18-Jan-2025 14:36:35.845,-0.146046,9.440337,2.173935
18-Jan-2025 14:36:35.853,-0.301669,9.457097,2.367866
18-Jan-2025 14:36:35.861,-0.316035,9.540894,2.5187
18-Jan-2025 14:36:35.869,-0.265756,9.435549,2.715025
18-Jan-2025 14:36:35.877,-0.158017,9.461885,3.0143
18-Jan-2025 14:36:35.885,-0.081403,9.425972,3.234566
18-Jan-2025 14:36:35.893,-0.198719,9.423578,3.383007
18-Jan-2025 14:36:35.901,0.014365,9.248801,3.670311
18-Jan-2025 14:36:35.909,-0.107739,9.301474,3.586514
18-Jan-2025 14:36:35.917,0.143652,9.334992,3.536236
18-Jan-2025 14:36:35.925,0.42138,9.198523,3.667917
18-Jan-2025 14:36:35.933,0.366313,9.097966,3.768473
18-Jan-2025 14:36:35.941,0.114922,9.471462,4.177882
18-Jan-2025 14:36:35.949,0.095768,9.749189,3.833117
18-Jan-2025 14:36:35.957,0.174777,9.646238,3.378219
18-Jan-2025 14:36:35.965,0.253785,9.334992,3.507505
18-Jan-2025 14:36:35.973,0.222661,9.121908,3.627216
18-Jan-2025 14:36:35.981,0.071826,9.160215,3.497929
18-Jan-2025 14:36:35.989,-0.086191,9.303867,3.466804
18-Jan-2025 14:36:35.997,-0.172383,9.392453,3.41892
18-Jan-2025 14:36:36.005,-0.299275,9.555259,3.41892
18-Jan-2025 14:36:36.013,-0.4956,9.684546,3.186682
18-Jan-2025 14:36:36.021,-0.639252,9.80665,2.82037
18-Jan-2025 14:36:36.029,-0.557849,9.73243,2.396596
18-Jan-2025 14:36:36.037,-0.742203,9.828198,2.284068
18-Jan-2025 14:36:36.045,-0.826,9.952697,2.396596
18-Jan-2025 14:36:36.053,-0.452504,9.878476,2.463634
18-Jan-2025 14:36:36.062,-0.225055,9.624691,2.583344
18-Jan-2025 14:36:36.070,-0.234632,9.593566,2.454057
18-Jan-2025 14:36:36.078,-0.371101,9.605537,2.360683
18-Jan-2025 14:36:36.086,-0.574608,9.600749,2.166753
18-Jan-2025 14:36:36.094,-0.433351,9.586384,2.176329
18-Jan-2025 14:36:36.102,-0.25618,9.593566,2.439692
18-Jan-2025 14:36:36.110,-0.129287,9.603143,2.827552
18-Jan-2025 14:36:36.117,-0.153229,9.595961,2.877831
18-Jan-2025 14:36:36.126,-0.179565,9.466674,2.798822
18-Jan-2025 14:36:36.134,-0.105345,9.600749,2.827552
18-Jan-2025 14:36:36.142,-0.143652,9.603143,2.736573
18-Jan-2025 14:36:36.150,-0.438139,9.68694,2.485181
18-Jan-2025 14:36:36.158,-0.560243,9.765948,2.13084
18-Jan-2025 14:36:36.166,-0.871489,9.871294,2.106898
18-Jan-2025 14:36:36.174,-0.572214,9.837775,2.528277
18-Jan-2025 14:36:36.182,-0.474052,9.696517,2.767697
18-Jan-2025 14:36:36.190,-0.363919,9.576807,2.899378
18-Jan-2025 14:36:36.198,-0.162806,9.485827,2.817975
18-Jan-2025 14:36:36.206,0.418985,9.255983,3.112462
18-Jan-2025 14:36:36.214,0.126893,9.306262,3.258508
18-Jan-2025 14:36:36.222,0.04549,9.423578,3.038242
18-Jan-2025 14:36:36.230,-0.033519,9.512163,2.808398
18-Jan-2025 14:36:36.238,-0.004788,9.569624,2.693477
18-Jan-2025 14:36:36.246,-0.105345,9.579201,2.48997
18-Jan-2025 14:36:36.254,-0.081403,9.411607,2.470816
18-Jan-2025 14:36:36.262,-0.083797,9.136273,2.248155
18-Jan-2025 14:36:36.271,0.083797,9.361329,2.080561
18-Jan-2025 14:36:36.279,-0.016759,9.56723,2.224213
18-Jan-2025 14:36:36.287,-0.047884,9.588778,2.32477
18-Jan-2025 14:36:36.295,-0.268151,9.610326,2.327164
18-Jan-2025 14:36:36.303,-0.497994,9.691729,2.099715
18-Jan-2025 14:36:36.311,-0.787692,9.785102,1.821988
18-Jan-2025 14:36:36.319,-1.221043,9.92636,1.568202
18-Jan-2025 14:36:36.327,-1.39582,10.103531,1.118092
18-Jan-2025 14:36:36.335,-1.438915,10.110714,0.950498
18-Jan-2025 14:36:36.343,-1.074997,9.876082,0.909797
18-Jan-2025 14:36:36.351,-0.584185,9.593566,0.703895
18-Jan-2025 14:36:36.359,-0.390255,9.404425,0.749385
18-Jan-2025 14:36:36.367,-0.227449,9.428367,1.046266
18-Jan-2025 14:36:36.375,-0.126893,9.483433,1.144428
18-Jan-2025 14:36:36.383,-0.143652,9.497798,1.410185
18-Jan-2025 14:36:36.391,-0.143652,9.617508,1.687912
18-Jan-2025 14:36:36.399,-0.392649,9.794679,1.781286
18-Jan-2025 14:36:36.407,-0.826,9.976639,1.977611
18-Jan-2025 14:36:36.415,-0.933739,10.237606,2.042254
18-Jan-2025 14:36:36.423,-1.04866,10.304645,2.092532
18-Jan-2025 14:36:36.431,-1.256956,10.407595,2.063802
18-Jan-2025 14:36:36.439,-1.510741,10.496181,2.042254
18-Jan-2025 14:36:36.447,-0.991199,10.304645,2.243367
18-Jan-2025 14:36:36.455,-0.428562,9.988609,2.30801
18-Jan-2025 14:36:36.463,-0.277727,9.868899,2.245761
18-Jan-2025 14:36:36.471,-0.107739,9.773131,2.255338
18-Jan-2025 14:36:36.480,0.035913,9.782708,2.13084
18-Jan-2025 14:36:36.488,-0.023942,9.605537,2.042254
18-Jan-2025 14:36:36.496,0.146046,9.507375,2.054225
18-Jan-2025 14:36:36.504,-0.174777,9.619903,1.747767
18-Jan-2025 14:36:36.512,-0.629675,9.718064,1.740585
18-Jan-2025 14:36:36.520,-0.845153,9.938332,1.915361
18-Jan-2025 14:36:36.528,-0.617704,9.821015,1.769315
18-Jan-2025 14:36:36.536,-0.718261,9.919178,1.66397
18-Jan-2025 14:36:36.544,-0.545878,9.938332,1.687912
18-Jan-2025 14:36:36.552,-0.526724,9.91439,1.702277
18-Jan-2025 14:36:36.560,-0.823605,10.093954,1.817199
18-Jan-2025 14:36:36.568,-0.68953,10.012551,1.33357
18-Jan-2025 14:36:36.576,-0.323217,9.682152,1.290475
18-Jan-2025 14:36:36.584,-0.514753,9.674969,1.242591
18-Jan-2025 14:36:36.592,0.136469,9.694122,0.933739
18-Jan-2025 14:36:36.600,0.711078,9.100361,0.629675
18-Jan-2025 14:36:36.608,-0.138864,9.416395,0.387861
18-Jan-2025 14:36:36.616,-1.252167,10.029311,0.938527
18-Jan-2025 14:36:36.624,-1.484405,10.27352,0.849942
18-Jan-2025 14:36:36.632,-1.247379,10.309433,0.466869
18-Jan-2025 14:36:36.640,-0.723049,9.940725,0.234632
18-Jan-2025 14:36:36.648,-0.368707,9.552865,0.117316
18-Jan-2025 14:36:36.656,-0.316035,9.088389,0.079009
18-Jan-2025 14:36:36.664,-0.462081,8.319851,0.186748
18-Jan-2025 14:36:36.672,-1.027112,8.044518,0.821211
18-Jan-2025 14:36:36.681,-1.37906,8.123527,1.16837
18-Jan-2025 14:36:36.689,-1.364695,8.109161,0.543484
18-Jan-2025 14:36:36.697,-1.714248,8.209718,0.948104
18-Jan-2025 14:36:36.705,-1.335965,8.422802,0.035913
18-Jan-2025 14:36:36.713,-1.831564,8.458714,-0.837971
18-Jan-2025 14:36:36.721,-1.733402,8.571242,-1.266533
18-Jan-2025 14:36:36.729,-1.33357,8.753201,-1.101333
18-Jan-2025 14:36:36.737,-1.450886,8.939949,-1.031901
18-Jan-2025 14:36:36.745,-1.403002,9.14585,-1.051055
18-Jan-2025 14:36:36.753,-1.012747,9.227253,-0.608127
18-Jan-2025 14:36:36.761,-0.656011,9.270349,0.071826
18-Jan-2025 14:36:36.769,-0.667982,9.689334,0.28491
18-Jan-2025 14:36:36.777,1.886631,8.707711,1.347936
18-Jan-2025 14:36:36.785,2.355895,8.42759,2.693477
18-Jan-2025 14:36:36.793,1.42455,8.647857,3.694253
18-Jan-2025 14:36:36.801,0.423774,8.841787,4.307169
18-Jan-2025 14:36:36.809,0.481235,8.676587,3.497929
18-Jan-2025 14:36:36.817,2.032677,9.016563,2.554613
18-Jan-2025 14:36:36.825,2.413355,9.423578,2.018312
18-Jan-2025 14:36:36.833,2.841918,9.366117,1.374272
18-Jan-2025 14:36:36.841,2.973598,9.490616,0.713472
18-Jan-2025 14:36:36.849,2.918532,9.533711,-0.026336
18-Jan-2025 14:36:36.857,2.72939,9.461885,-0.368707
18-Jan-2025 14:36:36.865,2.379837,9.303867,-0.639252
18-Jan-2025 14:36:36.873,1.774103,9.100361,-0.909797
18-Jan-2025 14:36:36.881,1.355118,8.947132,-0.866701
18-Jan-2025 14:36:36.889,1.266533,8.872911,0.258574
18-Jan-2025 14:36:36.897,1.400608,8.760384,1.733402
18-Jan-2025 14:36:36.906,1.01993,8.647857,2.906561
18-Jan-2025 14:36:36.914,0.756568,8.341399,3.339911
18-Jan-2025 14:36:36.922,0.454898,8.348581,3.552995
18-Jan-2025 14:36:36.930,0.124498,8.611943,3.912126
18-Jan-2025 14:36:36.938,0.464475,8.767567,3.967192
18-Jan-2025 14:36:36.946,1.015141,8.793902,3.488352
18-Jan-2025 14:36:36.954,1.316811,9.198523,3.083732
18-Jan-2025 14:36:36.962,1.711854,9.370906,2.219425
18-Jan-2025 14:36:36.970,1.704672,9.342175,2.451663
18-Jan-2025 14:36:36.978,2.121263,9.006987,2.511518
18-Jan-2025 14:36:36.986,2.341529,8.848969,1.786075
18-Jan-2025 14:36:36.994,1.678335,9.083601,1.70946
18-Jan-2025 14:36:37.002,0.3304,8.827422,1.826776
18-Jan-2025 14:36:37.010,-0.603339,8.935161,1.972822
18-Jan-2025 14:36:37.018,-0.550666,9.095572,2.219425
18-Jan-2025 14:36:37.026,-0.347159,9.160215,2.47321
18-Jan-2025 14:36:37.034,-0.533907,9.55047,3.284845
18-Jan-2025 14:36:37.042,-0.021548,9.715671,4.060566
18-Jan-2025 14:36:37.050,0.857124,9.665392,4.984728
18-Jan-2025 14:36:37.058,1.862689,9.504981,5.566519
18-Jan-2025 14:36:37.066,1.898602,9.514558,5.679047
18-Jan-2025 14:36:37.074,1.467646,9.629479,5.408502
18-Jan-2025 14:36:37.082,0.751779,9.435549,4.817134
18-Jan-2025 14:36:37.090,1.01993,9.323022,4.627992
18-Jan-2025 14:36:37.098,1.098939,9.476251,4.955997
18-Jan-2025 14:36:37.106,0.916979,9.40203,5.267244
18-Jan-2025 14:36:37.114,0.746991,8.911219,4.946421
18-Jan-2025 14:36:37.122,0.620098,9.208099,4.783615
18-Jan-2025 14:36:37.130,0.371101,9.660604,4.733337
18-Jan-2025 14:36:37.139,0.462081,10.09156,4.493917
18-Jan-2025 14:36:37.147,0.790087,10.316615,4.692636
18-Jan-2025 14:36:37.155,1.165976,10.249578,4.91769
18-Jan-2025 14:36:37.163,1.09415,10.09156,4.764462
18-Jan-2025 14:36:37.171,0.624887,9.682152,4.185065
18-Jan-2025 14:36:37.179,0.19393,9.337387,3.588908
18-Jan-2025 14:36:37.187,-0.232238,9.320627,3.337517
18-Jan-2025 14:36:37.195,-0.555455,9.639056,3.651158
18-Jan-2025 14:36:37.203,-0.658405,9.859323,4.06296
18-Jan-2025 14:36:37.211,-0.399832,9.78989,4.340688
18-Jan-2025 14:36:37.219,-0.057461,9.564836,4.821922
18-Jan-2025 14:36:37.227,0.222661,9.382876,5.537788
18-Jan-2025 14:36:37.235,0.52433,9.349358,5.841852
18-Jan-2025 14:36:37.243,0.545878,9.43076,5.597643
18-Jan-2025 14:36:37.251,0.636858,9.44752,5.200206
18-Jan-2025 14:36:37.259,0.691924,9.421184,5.078102
18-Jan-2025 14:36:37.267,0.514753,9.497798,4.946421
18-Jan-2025 14:36:37.275,0.402226,9.488221,4.869806
18-Jan-2025 14:36:37.283,0.248997,9.428367,4.716578
18-Jan-2025 14:36:37.291,0.217872,9.349358,4.551377
18-Jan-2025 14:36:37.299,0.471658,9.368511,4.443638
18-Jan-2025 14:36:37.307,0.617704,9.435549,4.338294
18-Jan-2025 14:36:37.315,0.617704,9.40203,4.572925
18-Jan-2025 14:36:37.323,0.670376,9.32781,4.704607
18-Jan-2025 14:36:37.331,0.814029,9.196129,4.886566
18-Jan-2025 14:36:37.340,0.754174,9.14585,5.046977
18-Jan-2025 14:36:37.348,0.739808,9.153033,4.790798
18-Jan-2025 14:36:37.356,0.792481,9.124303,4.477157
18-Jan-2025 14:36:37.364,0.907402,9.165004,4.110844
18-Jan-2025 14:36:37.372,1.046266,9.153033,3.837905
18-Jan-2025 14:36:37.380,1.16837,9.119514,3.91452
18-Jan-2025 14:36:37.388,1.036689,9.138668,4.103662
18-Jan-2025 14:36:37.396,0.691924,8.918402,4.161122
18-Jan-2025 14:36:37.404,0.713472,8.935161,4.307169
18-Jan-2025 14:36:37.412,0.577003,9.028535,4.584896
18-Jan-2025 14:36:37.420,0.337582,9.030929,4.510676
18-Jan-2025 14:36:37.428,0.234632,9.109938,4.283227
18-Jan-2025 14:36:37.436,0.169988,9.13388,4.168305
18-Jan-2025 14:36:37.444,0.35913,9.114726,4.005499
18-Jan-2025 14:36:37.452,0.651223,8.954314,3.818752
18-Jan-2025 14:36:37.460,0.418985,9.210494,4.448427
18-Jan-2025 14:36:37.468,0.835576,8.62152,4.491522
18-Jan-2025 14:36:37.476,2.011129,7.953538,4.1707
18-Jan-2025 14:36:37.484,1.553837,8.171411,4.570531
18-Jan-2025 14:36:37.492,0.395043,8.087613,4.474763
18-Jan-2025 14:36:37.500,-0.038307,8.075643,4.058172
18-Jan-2025 14:36:37.508,-0.395043,8.805874,4.74052
18-Jan-2025 14:36:37.516,-0.557849,9.320627,5.518635
18-Jan-2025 14:36:37.524,-0.751779,9.449914,5.643134
18-Jan-2025 14:36:37.532,-0.543484,9.579201,5.705383
18-Jan-2025 14:36:37.539,-0.220267,9.904813,5.940014
18-Jan-2025 14:36:37.549,0.430956,9.16261,5.844246
18-Jan-2025 14:36:37.557,-0.263362,8.966286,5.774815
18-Jan-2025 14:36:37.565,0.287304,8.377312,5.351041
18-Jan-2025 14:36:37.573,0.086191,8.236053,5.099649
18-Jan-2025 14:36:37.581,-0.407014,8.678981,4.999093
18-Jan-2025 14:36:37.589,-0.490811,8.801085,4.584896
18-Jan-2025 14:36:37.597,-0.311246,8.688558,4.398149
18-Jan-2025 14:36:37.605,-0.227449,8.671799,4.537012
18-Jan-2025 14:36:37.613,-0.318429,8.702923,4.88896
18-Jan-2025 14:36:37.621,-0.280122,8.640674,5.267244
18-Jan-2025 14:36:37.629,-0.311246,8.655039,5.640739
18-Jan-2025 14:36:37.637,-0.28491,8.695741,5.971139
18-Jan-2025 14:36:37.645,-0.083797,8.631097,6.361394
18-Jan-2025 14:36:37.653,0.033519,8.626308,6.634333
18-Jan-2025 14:36:37.661,0.270545,8.604761,6.526594
18-Jan-2025 14:36:37.669,0.055067,8.590396,6.205771
18-Jan-2025 14:36:37.677,-0.215478,8.576031,5.664681
18-Jan-2025 14:36:37.685,0.354342,8.887277,5.307945
18-Jan-2025 14:36:37.693,0.129287,8.880095,5.003881
18-Jan-2025 14:36:37.701,0.057461,8.980651,4.462792
18-Jan-2025 14:36:37.709,0.21069,8.983045,4.424485
18-Jan-2025 14:36:37.717,0.3304,8.870518,4.58729
18-Jan-2025 14:36:37.725,0.332794,8.748413,4.745308
18-Jan-2025 14:36:37.733,0.301669,8.765172,4.786009
18-Jan-2025 14:36:37.741,0.332794,8.791509,4.817134
18-Jan-2025 14:36:37.750,0.47884,8.734048,4.802769
18-Jan-2025 14:36:37.758,0.768539,8.683769,4.96318
18-Jan-2025 14:36:37.766,0.97444,8.700529,5.039794
18-Jan-2025 14:36:37.774,0.902614,8.664616,5.025429
18-Jan-2025 14:36:37.782,0.723049,8.599973,5.149928
18-Jan-2025 14:36:37.790,0.543484,8.499416,5.542577
18-Jan-2025 14:36:37.798,0.351948,8.434772,6.124368
18-Jan-2025 14:36:37.806,0.301669,8.343793,6.442797
18-Jan-2025 14:36:37.814,0.351948,8.291121,6.363788
18-Jan-2025 14:36:37.822,0.361524,8.329428,6.047753
18-Jan-2025 14:36:37.830,0.356736,8.453926,5.576096
18-Jan-2025 14:36:37.838,0.244209,8.540117,5.039794
18-Jan-2025 14:36:37.846,0.114922,8.51857,4.735731
18-Jan-2025 14:36:37.854,0.098162,8.51857,4.63278
18-Jan-2025 14:36:37.862,0.160412,8.492233,4.74052
18-Jan-2025 14:36:37.870,0.311246,8.465898,4.999093
18-Jan-2025 14:36:37.878,0.407014,8.408437,5.341464
18-Jan-2025 14:36:37.886,0.442927,8.283937,5.580884
18-Jan-2025 14:36:37.894,0.3304,8.214506,5.614403
18-Jan-2025 14:36:37.902,0.129287,8.23366,5.619191
18-Jan-2025 14:36:37.910,-0.09098,8.274361,5.588067
18-Jan-2025 14:36:37.918,-0.126893,8.317456,5.432444
18-Jan-2025 14:36:37.926,-0.031125,8.396465,5.073313
18-Jan-2025 14:36:37.934,0.098162,8.413225,4.752491
18-Jan-2025 14:36:37.942,0.301669,8.434772,4.853047
18-Jan-2025 14:36:37.951,0.672771,8.439561,5.403713
18-Jan-2025 14:36:37.959,0.905008,8.3821,5.770026
18-Jan-2025 14:36:37.967,0.943315,8.248025,5.861006
18-Jan-2025 14:36:37.975,0.632069,8.137892,5.516241
18-Jan-2025 14:36:37.983,0.3304,8.659827,5.324705
18-Jan-2025 14:36:37.991,0.25618,9.081207,5.102044
18-Jan-2025 14:36:37.999,0.311246,8.968679,4.48434
18-Jan-2025 14:36:38.007,0.342371,8.808268,4.000711
18-Jan-2025 14:36:38.015,0.411803,8.815451,3.739743
18-Jan-2025 14:36:38.023,0.407014,8.899248,3.643975
18-Jan-2025 14:36:38.031,0.339977,8.939949,3.725378
18-Jan-2025 14:36:38.039,0.158017,8.932767,3.909731
18-Jan-2025 14:36:38.047,0.016759,8.880095,4.106056
18-Jan-2025 14:36:38.055,-0.035913,8.820239,4.235343
18-Jan-2025 14:36:38.063,-0.040701,8.750807,4.400543
18-Jan-2025 14:36:38.071,0.076614,8.707711,4.79798
18-Jan-2025 14:36:38.079,0.354342,8.659827,5.262455
18-Jan-2025 14:36:38.087,0.665588,8.633492,5.559336
18-Jan-2025 14:36:38.095,0.732626,8.604761,5.8634
18-Jan-2025 14:36:38.103,0.593762,8.525752,5.980716
18-Jan-2025 14:36:38.111,0.287304,8.532935,5.729325
18-Jan-2025 14:36:38.119,0.023942,8.647857,5.291186
18-Jan-2025 14:36:38.127,0.050278,8.803479,4.718972
18-Jan-2025 14:36:38.135,0.102951,8.841787,4.204218
18-Jan-2025 14:36:38.143,0.043096,8.832211,3.955221
18-Jan-2025 14:36:38.151,-0.043096,8.848969,3.912126
18-Jan-2025 14:36:38.159,-0.043096,8.825027,3.962404
18-Jan-2025 14:36:38.168,-0.162806,8.789114,4.10845
18-Jan-2025 14:36:38.176,-0.172383,8.765172,4.419696
18-Jan-2025 14:36:38.184,-0.052672,8.784326,4.857835
18-Jan-2025 14:36:38.192,0.064643,8.748413,5.214571
18-Jan-2025 14:36:38.200,0.105345,8.702923,5.449203
18-Jan-2025 14:36:38.208,0.126893,8.7125,5.525817
18-Jan-2025 14:36:38.216,0.050278,8.750807,5.612009
18-Jan-2025 14:36:38.224,-0.088585,8.228871,5.33907
18-Jan-2025 14:36:38.232,-0.064643,8.580819,5.377377
18-Jan-2025 14:36:38.240,0.277727,8.908825,5.135562
18-Jan-2025 14:36:38.248,0.567426,9.107543,4.826711
18-Jan-2025 14:36:38.256,0.603339,9.030929,4.465186
18-Jan-2025 14:36:38.264,0.438139,8.927979,4.359841
18-Jan-2025 14:36:38.272,0.234632,8.920795,4.371812
18-Jan-2025 14:36:38.280,0.114922,8.913613,4.326323
18-Jan-2025 14:36:38.288,-0.351948,8.985439,4.328717
18-Jan-2025 14:36:38.296,-0.699107,8.817844,4.515464
18-Jan-2025 14:36:38.304,-0.998382,8.576031,4.955997
18-Jan-2025 14:36:38.312,-0.864307,8.343793,5.135562
18-Jan-2025 14:36:38.320,-0.521936,8.06846,5.523423
18-Jan-2025 14:36:38.328,-0.237026,7.845799,6.076484
18-Jan-2025 14:36:38.336,-0.277727,8.171411,6.59842
18-Jan-2025 14:36:38.344,-1.055843,8.116343,6.59842
18-Jan-2025 14:36:38.352,-0.893037,7.726089,5.635951
18-Jan-2025 14:36:38.360,-0.979228,8.662222,5.231331
18-Jan-2025 14:36:38.368,-0.505177,9.615114,5.679047
18-Jan-2025 14:36:38.376,0.586579,8.889671,5.647922
18-Jan-2025 14:36:38.385,0.462081,8.121132,4.283227
18-Jan-2025 14:36:38.393,0.162806,8.226477,3.6751
18-Jan-2025 14:36:38.401,0.023942,8.686164,3.706224
18-Jan-2025 14:36:38.409,-0.011971,8.655039,3.5099
18-Jan-2025 14:36:38.417,0.708684,8.283937,2.681506
18-Jan-2025 14:36:38.425,1.21386,8.37013,3.155558
18-Jan-2025 14:36:38.433,1.197101,8.676587,3.909731
18-Jan-2025 14:36:38.441,1.11091,8.520964,4.582502
18-Jan-2025 14:36:38.449,0.845153,8.286332,4.936844
18-Jan-2025 14:36:38.457,0.459687,8.271967,5.231331
18-Jan-2025 14:36:38.464,0.232238,8.3821,5.432444
18-Jan-2025 14:36:38.473,0.055067,8.432379,5.554548
18-Jan-2025 14:36:38.481,0.100556,8.413225,5.386954
18-Jan-2025 14:36:38.489,0.351948,8.300697,5.521029
18-Jan-2025 14:36:38.497,0.555455,8.228871,6.014235
18-Jan-2025 14:36:38.505,0.881066,8.066066,6.495469
18-Jan-2025 14:36:38.513,1.036689,8.133103,6.847417
18-Jan-2025 14:36:38.521,1.173159,8.485051,6.76362
18-Jan-2025 14:36:38.529,1.563414,8.487445,6.208165
18-Jan-2025 14:36:38.537,1.005565,8.686164,5.791574
18-Jan-2025 14:36:38.545,0.433351,9.021352,6.43322
18-Jan-2025 14:36:38.553,1.072602,8.525752,6.335058
18-Jan-2025 14:36:38.561,1.034295,8.180987,6.481104
18-Jan-2025 14:36:38.569,0.301669,7.627927,6.46195
18-Jan-2025 14:36:38.577,1.063026,7.960721,6.579266
18-Jan-2025 14:36:38.585,1.441309,8.372523,7.309498
18-Jan-2025 14:36:38.594,1.18513,7.991845,7.326257
18-Jan-2025 14:36:38.602,1.122881,7.742848,6.773197
18-Jan-2025 14:36:38.610,1.096544,7.714118,6.248867
18-Jan-2025 14:36:38.618,2.231396,7.108385,5.12838
18-Jan-2025 14:36:38.626,1.51553,7.359776,4.41012
18-Jan-2025 14:36:38.634,0.1652,8.202535,4.642357
18-Jan-2025 14:36:38.642,-0.124498,8.678981,5.003881
18-Jan-2025 14:36:38.650,-0.093374,8.640674,5.341464
18-Jan-2025 14:36:38.658,0.246603,8.319851,5.621585
18-Jan-2025 14:36:38.666,0.328006,8.039729,5.930438
18-Jan-2025 14:36:38.674,0.361524,7.874529,6.38773
18-Jan-2025 14:36:38.682,2.056619,6.447585,5.343858
18-Jan-2025 14:36:38.690,1.252167,6.885724,4.771644
18-Jan-2025 14:36:38.698,0.19393,7.055712,5.374983
18-Jan-2025 14:36:38.706,-0.038307,7.103596,6.105214
18-Jan-2025 14:36:38.714,-0.098162,6.964733,6.557718
18-Jan-2025 14:36:38.722,0.052672,7.019799,6.782773
18-Jan-2025 14:36:38.730,0.088585,7.225701,7.012617
18-Jan-2025 14:36:38.738,-0.062249,7.424419,7.592013
18-Jan-2025 14:36:38.746,-0.241814,7.714118,8.348581
18-Jan-2025 14:36:38.754,-0.227449,8.046912,8.755595
18-Jan-2025 14:36:38.762,-0.335188,8.240842,9.011775
18-Jan-2025 14:36:38.770,-0.663194,8.408437,9.370906
18-Jan-2025 14:36:38.778,-1.024718,8.719683,9.598354
18-Jan-2025 14:36:38.785,-0.392649,8.149862,9.16261
18-Jan-2025 14:36:38.794,0.244209,7.28795,8.954314
18-Jan-2025 14:36:38.802,0.126893,6.892907,9.02614
18-Jan-2025 14:36:38.810,-0.138864,6.67264,8.813056
18-Jan-2025 14:36:38.818,-0.361524,6.722919,8.506598
18-Jan-2025 14:36:38.826,-1.216254,7.252037,8.602366
18-Jan-2025 14:36:38.834,-1.769315,7.776367,8.887277
18-Jan-2025 14:36:38.843,-2.262521,8.111555,9.01417
18-Jan-2025 14:36:38.851,-2.025495,7.955932,8.5473
18-Jan-2025 14:36:38.859,-1.30484,7.273585,7.97748
18-Jan-2025 14:36:38.867,-0.548272,6.801927,7.649475
18-Jan-2025 14:36:38.875,0.184354,6.579266,8.145074
18-Jan-2025 14:36:38.883,0.651223,6.500257,8.497022
18-Jan-2025 14:36:38.891,0.605733,6.50744,6.198588
18-Jan-2025 14:36:38.899,0.720655,6.892907,8.870518
18-Jan-2025 14:36:38.907,0.816423,7.733272,8.078036
18-Jan-2025 14:36:38.915,1.197101,8.295909,8.06846
18-Jan-2025 14:36:38.923,1.417367,8.564059,7.568071
18-Jan-2025 14:36:38.931,1.771709,8.542512,6.588843
18-Jan-2025 14:36:38.939,2.152387,8.240842,5.039794
18-Jan-2025 14:36:38.947,2.80361,7.632715,4.429273
18-Jan-2025 14:36:38.955,3.201048,7.192182,3.725378
18-Jan-2025 14:36:38.963,2.885013,7.096414,3.416526
